song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1PDP7mLiAMwhfmgIwzhOm2,0.476,0.161,G♯/A♭,-11.665,minor,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,4
50ceCGZ3oD3U5caQV5bP6f,0.519,0.851,G,-6.001,major,0.29,0.118,0.0,0.178,0.711,123.823,213104,5
2Q3jFbyE61mCjS3SkW4toJ,0.488,0.635,A♯/B♭,-7.19,major,0.26,0.179,8.16e-06,0.156,0.783,174.072,269884,4
08XWh5c0BMyD1nKVxxl91z,0.843,0.485,A♯/B♭,-8.735,minor,0.195,0.181,0.0675,0.107,0.689,100.053,192418,4
5ScbulRnixQ2XAdvrPMFjz,0.32,0.466,G♯/A♭,-6.77,major,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3
3RkNXZvOSMMElmmXztDc94,0.783,0.416,E,-9.84,minor,0.135,0.213,0.0,0.103,0.165,87.073,245131,4
1cCXT1cErAY6tmIqHbodrt,0.473,0.53,C,-8.506,major,0.249,0.812,6.92e-06,0.227,0.637,74.732,351220,3
7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,G,-4.054,major,0.254,0.00918,0.0,0.224,0.841,100.095,96000,4
6PZpNMstpIiRenGK5UyG5D,0.764,0.672,G,-5.947,minor,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614,4
6tvDAC8atHIjyLgvOEK1fK,0.803,0.649,F♯/G♭,-5.842,major,0.219,0.127,6.49e-05,0.0894,0.797,90.006,187896,4
1NAyq9TrQIpLHWStUX4xAQ,0.65,0.388,A♯/B♭,-7.065,major,0.0332,0.306,0.0,0.114,0.628,96.001,201442,4
50xlqNticOjNCnR192H1YJ,0.79,0.725,C♯/D♭,-5.643,major,0.418,0.00844,0.0,0.138,0.264,170.062,375652,4
4xx8LCv4tUv7PNk6g7VQmY,0.6,0.812,G♯/A♭,-4.799,minor,0.0515,0.146,5.56e-06,0.363,0.355,122.908,253642,4
3ddxe0WYUpNPtSnHgQOad5,0.207,0.363,F,-7.296,major,0.0306,0.418,5.24e-06,0.128,0.358,74.278,310720,3
149BxWeweaCqmsyedkNiiE,0.625,0.562,C,-5.828,minor,0.0289,0.149,1.67e-05,0.109,0.229,93.998,244005,4
6cUHiQEECDl5m3WFGQ1GCR,0.756,0.698,F♯/G♭,-5.464,major,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
5gZYpjakt37G3c58FKcQwJ,0.581,0.877,G♯/A♭,-4.938,major,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4
1HsOTiVqdN7PB1zOS2bcsO,0.672,0.654,C♯/D♭,-4.528,major,0.0966,0.201,0.0,0.1,0.404,78.512,188026,4
1uMHCAyGmHqyygoNRuo7MV,0.815,0.848,E,-4.704,minor,0.115,0.023,0.000162,0.0265,0.684,106.032,133707,4
32BeYxKPrig1LefHsC0Xuo,0.334,0.599,C,-5.742,major,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3
6pmNoWKk0r6zfIjWneJRxR,0.718,0.628,C,-5.334,major,0.373,0.0884,0.0,0.186,0.771,139.769,154433,4
3QFInJAm9eyaho5vBzxInN,0.711,0.611,C♯/D♭,-5.453,major,0.33,0.00588,0.0,0.23,0.144,134.093,252262,4
0UTyLmkQgPOEIz95OVAJTR,0.667,0.582,B,-5.791,minor,0.267,0.00466,0.0,0.124,0.141,121.972,316733,4
6bQfNiqyCX7UaQSvVVGo4I,0.788,0.859,D,-2.724,major,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
1lNEXDlxVhsWaq2DLBUDgC,0.654,0.713,C♯/D♭,-6.484,minor,0.0846,0.628,0.0,0.0837,0.694,80.043,167120,4
0lnpnsrVaW9elGgRxpDCgE,0.649,0.76,C♯/D♭,-6.487,major,0.0574,0.114,0.0,0.317,0.843,80.018,161853,4
15hJmqqEtASVXl6sM7i4UF,0.615,0.6,A♯/B♭,-5.62,major,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671,4
4wONXG4GqWSscEyZlx300W,0.669,0.552,C,-7.98,major,0.0587,0.807,0.000874,0.321,0.488,100.102,180800,4
64PsLB0bc1LJoZwogWO3ok,0.523,0.582,D,-9.215,minor,0.0619,0.429,0.000312,0.116,0.361,167.725,231427,4
7MmBhKBQnaa0I8TaDJs9ia,0.833,0.542,D♯/E♭,-8.32,minor,0.0679,0.571,0.00112,0.111,0.237,132.001,219813,4
5SixeLvPsYpk7qq9lo5xYg,0.903,0.535,A,-6.434,major,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4
3PT3dmokgfqJSsZxv4Njw5,0.641,0.818,F♯/G♭,-6.757,major,0.0453,0.119,0.000444,0.168,0.355,109.967,184000,4
0EYDsKvLtGMdvsA7PaUvJO,0.378,0.441,D,-9.142,minor,0.0355,0.709,0.00288,0.0887,0.158,105.905,199227,4
4Af4H9x1RwADB9XizalvUM,0.918,0.529,G♯/A♭,-6.325,major,0.0847,0.00839,0.0,0.115,0.262,94.976,163509,4
6IbCvfmmICEEAyDwQ9zcbt,0.703,0.624,G,-6.228,major,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,195191,4
74bdnHhtEzkM49KQJh4hK8,0.628,0.437,E,-7.143,minor,0.171,0.922,0.0,0.154,0.586,87.864,76832,4
3OEjvmEBRrdTYbbrkiXG8a,0.822,0.696,A,-5.8,minor,0.118,0.0413,0.0,0.0795,0.57,153.99,229608,4
2stbjvpFujerfDUuUUPX7o,0.866,0.508,G♯/A♭,-8.591,minor,0.058,0.769,8.35e-06,0.11,0.476,117.951,200840,4
3u57JBo2de0V7NxXSmkm8x,0.529,0.544,G♯/A♭,-8.188,minor,0.0312,0.317,0.00129,0.0442,0.198,94.978,194587,4
4PuAqZlL1tkidkuxfDlLbF,0.641,0.78,D♯/E♭,-5.138,major,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,4
2fAxMyvNvu6wqVpoqsFiw9,0.788,0.504,G,-6.512,major,0.0467,0.0226,0.0,0.176,0.117,129.93,140743,4
6c5wQFfJApRMooKE7UQnlH,0.893,0.759,D,-4.245,major,0.309,0.00404,0.0,0.0865,0.498,80.45,224457,4
7uQZVznj0uQOGC9KhV2Mg6,0.806,0.653,G♯/A♭,-6.283,major,0.0902,0.0282,0.000784,0.107,0.85,150.058,200690,4
7HyAAmp8lsDoDHxyvaEaDK,0.926,0.459,F,-6.203,major,0.053,0.00685,0.0,0.139,0.546,117.868,174502,4
58ITRjekhkYqHvuE71NUc0,0.591,0.229,G♯/A♭,-11.205,major,0.0322,0.872,0.0,0.258,0.243,137.903,159320,3
1fr6WZfau4vNzDFfHYSJVT,0.607,0.347,B,-9.108,major,0.0366,0.833,0.0,0.212,0.33,122.206,139653,4
7iqOIHHEmu6Vhw25GgQ2eA,0.662,0.788,D♯/E♭,-4.55,minor,0.205,0.0191,0.0,0.0559,0.711,179.876,170760,4
1h2IHrBJcZxB0XboJQpVWa,0.692,0.308,C♯/D♭,-8.342,minor,0.425,0.432,0.000143,0.153,0.203,169.995,269728,4
1q0PYXTbDsirp2l74ng6pn,0.924,0.723,G♯/A♭,-3.142,major,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667,4
1ITpqT1kDATCtMBwOK7sYn,0.896,0.377,A,-5.502,major,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573,4
0FXykSplbleSXHvBcdRnOD,0.541,0.609,D♯/E♭,-8.077,major,0.0478,0.51,0.000668,0.102,0.381,147.828,187360,4
59hAttZ1StpkVPD8u2i1MM,0.667,0.238,A♯/B♭,-10.776,major,0.0314,0.921,0.0,0.102,0.473,94.811,201493,4
350l5Tkctw6RMcIdl7MlaS,0.749,0.699,A♯/B♭,-6.687,minor,0.0428,0.245,4.74e-05,0.122,0.39,124.003,266011,4
06tKb2aBA9sma7Sftu7kSw,0.539,0.596,A,-8.846,minor,0.0364,0.757,0.0,0.163,0.321,61.498,166320,4
2m6Ko3CY1qXNNja8AlugNc,0.559,0.559,B,-6.425,major,0.0358,0.0145,0.0,0.138,0.338,72.498,220780,4
7zb8Mm1BjMbS6vM76ktyvQ,0.589,0.564,D♯/E♭,-6.688,minor,0.0525,0.276,9.54e-06,0.089,0.471,160.114,137027,4
1Is8hGpkGMiePASAxBluxM,0.701,0.782,C♯/D♭,-4.987,major,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040,4
5AUE3qJ6sCsgdUaaVK02uq,0.778,0.695,E,-6.865,minor,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
3kHeg5ydATqMcRJmeTfw71,0.646,0.73,D,-7.185,minor,0.0374,0.271,0.013,0.11,0.293,120.982,231520,4
7m7zZuRVyRsQunMbcTc4e6,0.585,0.754,C,-5.396,major,0.142,0.383,0.0,0.108,0.666,102.853,155153,4
4d6z0mKVcnhE5x0YWvTexh,0.963,0.309,F♯/G♭,-8.456,minor,0.315,0.0605,1.9e-05,0.108,0.579,132.04,168759,4
0elt9diH6UsDfMUR55BAx8,0.891,0.39,G,-9.025,major,0.0519,0.232,0.0,0.138,0.367,91.028,184947,4
1oJmdvUhem1molY1GFTEYB,0.785,0.659,C♯/D♭,-3.941,major,0.0447,0.0464,0.0,0.103,0.758,106.986,213990,4
6D2TCm4nf5nxAcdGJ7w3QP,0.903,0.817,G♯/A♭,-3.972,major,0.095,0.0272,0.000311,0.242,0.732,102.014,217360,4
6E90gq0KO6FYZVOXx8kCcC,0.778,0.695,E,-6.865,minor,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
0eu4C55hL6x29mmeAjytzC,0.7,0.49,C,-5.187,major,0.076,0.186,0.0,0.117,0.569,79.982,161803,4
75MNhvTCCKsST3YqqUiU9r,0.788,0.859,D,-2.724,major,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,C♯/D♭,-6.638,minor,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
1Hgko2YssPJNjOhfJgJ6uo,0.645,0.458,G,-8.888,minor,0.0537,0.522,0.0914,0.291,0.397,142.175,331105,4
5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,A♯/B♭,-7.395,minor,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4
0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,C♯/D♭,-4.51,minor,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
1SC5rEoYDGUK4NfG82494W,0.593,0.503,G♯/A♭,-6.725,minor,0.22,0.293,0.0,0.405,0.71,178.781,137704,4
6bpq1jGkVz66Q3LYeoXdjZ,0.841,0.527,F♯/G♭,-8.116,major,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4
7zQirOExB0VR8yWUOqYeio,0.923,0.533,B,-6.016,minor,0.262,0.0504,0.0,0.102,0.587,133.991,145075,4
3grVoZ10bm2jUGpo7BxpuF,0.685,0.717,C,-6.456,minor,0.0411,0.101,1.87e-05,0.266,0.549,127.963,221203,4
1Ov37jtRQ2YNAe8HzfczkL,0.583,0.67,G♯/A♭,-7.289,major,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4
3JR2RztQcOjUQGQSybxDIO,0.708,0.598,D♯/E♭,-4.969,minor,0.0617,0.202,0.0,0.183,0.561,144.09,161667,4
6th8IdY4lYeM0QlSQJhhkp,0.768,0.764,C,-5.82,major,0.0295,0.0963,1.03e-05,0.114,0.472,92.965,170323,4
5S4PZ7AuYlYiVIVik3wHUf,0.742,0.734,G♯/A♭,-5.582,minor,0.0407,0.629,0.00314,0.0834,0.541,114.952,146006,4
6btdl1Vl6Ta5lUwUSOFW2H,0.549,0.643,A,-6.808,major,0.0543,0.0792,1.21e-05,0.107,0.123,174.041,168034,4
6isTQfKXhNO3EyJd9mSxx8,0.629,0.445,D♯/E♭,-6.999,major,0.0258,0.77,2.92e-06,0.351,0.209,94.103,183241,4
4vsJWPwWPS27gRM4oLjBNO,0.549,0.7,E,-6.07,minor,0.0392,0.12,0.0,0.133,0.212,82.604,130927,4
3e6ebtUCZ0tZL1J7wvM8Xi,0.609,0.438,F♯/G♭,-8.486,minor,0.0311,0.626,0.00011,0.103,0.176,139.875,248407,4
6D3t4w54PgLNGQ48R7th7R,0.392,0.579,C,-5.284,minor,0.0354,0.0141,4.87e-05,0.101,0.253,143.664,210682,4
4ZUNw5tDBZTOqzPEVIYyOy,0.705,0.681,E,-3.286,minor,0.148,0.411,0.0,0.121,0.626,164.941,177836,4
6g478D6h32WUmvtlhcpbNE,0.546,0.615,C,-6.083,major,0.289,0.0237,0.0,0.153,0.468,87.847,165686,4
5nhW8I46uDE5sc5ouEbzao,0.704,0.778,F,-5.331,major,0.0971,0.00447,0.0,0.0731,0.821,101.025,183537,4
501mFwKeLnybf8JO3XL66O,0.554,0.854,A,-3.313,major,0.149,0.068,0.00285,0.166,0.797,83.823,243091,4
2gT72HL4Y84K2Mle3miAMJ,0.355,0.919,G,-3.771,major,0.356,0.00234,0.000313,0.262,0.259,159.922,207141,4
6NoTgpadvWX0qKEK6aJYsg,0.595,0.745,A,-5.059,major,0.0672,0.559,0.000798,0.0726,0.698,169.98,224552,4
3L0GF4nQfIG8HKq4SRgDvs,0.606,0.671,A♯/B♭,-7.529,minor,0.352,0.415,0.0,0.176,0.642,168.201,148571,4
2ZXxRC6V6AXzMdbLQZMHSB,0.704,0.537,C,-8.565,major,0.302,0.223,0.0,0.122,0.7,77.444,123871,4
0GGfGINoVYiSFXPOjg3RHj,0.821,0.412,G,-7.795,major,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4
2Xr1dTzJee307rmrkt8c0g,0.727,0.739,G♯/A♭,-3.805,major,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4
3fVnlF4pGqWI9flVENcT28,0.553,0.664,G♯/A♭,-7.417,major,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
04sN26COy28wTXYj3dMoiZ,0.614,0.318,G,-12.695,major,0.0478,0.896,0.00239,0.0795,0.112,119.959,180933,4
4F6yN5FsFW10Ucx7cLCzBh,0.793,0.395,C♯/D♭,-5.578,major,0.385,0.277,1.4e-05,0.109,0.129,77.027,213287,4
3FeVmId7tL5YN8B7R3imoM,0.588,0.701,A,-6.39,major,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
2DTpP3caqX3QdJIEoS83mD,0.861,0.637,F♯/G♭,-7.701,minor,0.133,0.392,0.0,0.0929,0.754,87.006,198621,4
4eL3XeuGaEoVT8ttDh3hwY,0.798,0.574,C♯/D♭,-6.548,major,0.157,0.024,0.0,0.122,0.309,155.964,138587,4
1lfYsrLHXzo3s7NpHb1fIS,0.657,0.496,F,-7.346,major,0.0889,0.213,0.0,0.12,0.352,146.061,157845,4
3x68DX7Rt8MhQQZ43ouiq5,0.606,0.671,A♯/B♭,-7.529,minor,0.352,0.415,0.0,0.176,0.642,168.201,148571,4
1vqhABGCfRUaN7UKK668jf,0.662,0.798,G♯/A♭,-5.332,minor,0.165,0.179,0.0,0.147,0.663,134.999,229333,4
1vERyqgnr9u4BnbLTKFNq6,0.715,0.625,F,-5.58,major,0.152,0.225,0.0,0.103,0.588,147.97,233514,4
6WRFPIDCdQBtlSjgMM3LuL,0.558,0.635,D,-7.024,major,0.476,0.256,0.0,0.12,0.58,139.575,178286,4
1z5r74x9JY2OGK9pEClWSQ,0.777,0.59,C,-8.741,minor,0.286,0.397,0.0,0.169,0.238,147.978,155738,4
61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,A,-7.807,major,0.0548,0.0699,0.0,0.114,0.2,79.867,193822,4
0xs6tEUvZBtKtPTmGcvz9g,0.764,0.702,A♯/B♭,-6.837,minor,0.269,0.175,0.0,0.0934,0.873,85.953,135000,4
3mLx5JNbIi12thSZ4ExWHg,0.56,0.558,C,-9.493,major,0.495,0.115,0.0,0.137,0.801,82.991,217881,4
1MPljdxOmortuusvcj62m5,0.772,0.786,D,-5.874,major,0.366,0.0825,0.0,0.347,0.668,78.517,161309,4
1qrl6aZgqOkH2ciQCupKDL,0.586,0.516,G,-7.018,major,0.341,0.159,0.0,0.135,0.505,110.343,174545,5
6yQAERSJ5aQNzjzLgBAlM5,0.607,0.565,F,-7.417,minor,0.412,0.0824,0.0,0.185,0.373,107.981,177778,5
2mdkcujPED7xhV2MTtjYnD,0.549,0.715,A♯/B♭,-7.01,major,0.0356,0.359,0.0,0.101,0.555,134.074,229773,4
5ko0hdrKj4ZlFFGRMkayEX,0.882,0.644,A♯/B♭,-8.341,major,0.51,0.103,0.0,0.094,0.475,148.133,155676,4
1EtcJ4zxrm093Wdrr8gmee,0.633,0.534,C♯/D♭,-8.605,major,0.229,0.0524,0.0,0.189,0.29,155.111,123871,4
704LUEih663hiE3CnyUrFW,0.822,0.736,C♯/D♭,-3.969,major,0.15,0.157,0.000781,0.0748,0.679,175.93,181107,4
5tvp9KiDtJW8U3bg9GGt3R,0.723,0.549,F,-6.743,major,0.0641,0.658,0.0,0.0886,0.526,149.991,192000,4
7q9Jy1GzxPx6qY3gA5aEy3,0.797,0.839,A♯/B♭,-5.174,minor,0.148,0.0143,2.42e-05,0.116,0.675,160.047,171691,4
3jDH68tIZdeQJh8nbWKq3i,0.615,0.633,F♯/G♭,-7.053,major,0.373,0.115,0.0,0.31,0.509,174.075,188752,4
0LQtEJt7x0s6knb6RKdRYc,0.566,0.713,F♯/G♭,-4.25,major,0.0418,0.645,0.0,0.114,0.805,169.861,238147,4
7j31rVgGX9Q2blT92VBEA0,0.463,0.857,E,-3.063,major,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4
39r4amB8iJUXsHqoin35MF,0.587,0.847,C,-5.273,minor,0.0594,0.00126,2.29e-06,0.111,0.376,149.954,162805,4
1ct2kNL6u1vZeQvPoCwqUi,0.896,0.417,C♯/D♭,-13.283,major,0.103,0.0127,0.000655,0.114,0.686,112.614,159896,5
0jA4h2SD50Oak4C3Vn905a,0.67,0.905,C♯/D♭,-6.855,major,0.129,0.669,0.000227,0.349,0.563,104.965,167864,4
4gvrJnKCKIPiacNsWVQwEU,0.579,0.596,G♯/A♭,-4.823,major,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369,3
2BJSMvOGABRxokHKB0OI8i,0.673,0.649,C♯/D♭,-8.433,minor,0.196,0.188,0.0,0.122,0.47,153.075,153800,4
5W8HXMOMLtXLz0RGKUtnlZ,0.664,0.692,C♯/D♭,-4.128,minor,0.127,0.237,0.0,0.0798,0.233,154.924,257369,4
1CrPPsibP3uTc3DSI5vQC5,0.769,0.384,F,-7.414,minor,0.0353,0.239,0.000227,0.0762,0.23,106.002,230965,4
3T9BKc4kB7ukeNQrCqv6ZV,0.681,0.63,C♯/D♭,-5.585,major,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4
2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,G,-3.955,major,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4
4s7TIubkdsgdtDEDFEAYVL,0.647,0.823,D,-4.074,major,0.0478,0.0387,0.0,0.74,0.309,150.995,174805,4
1IeCWMwZs4rCmwPOjZYWN7,0.778,0.934,A,-3.488,major,0.321,0.184,0.0,0.123,0.803,98.97,183333,4
4HTY26kzdGCKJF1EqcRd2J,0.559,0.532,F,-7.679,minor,0.353,0.174,0.0,0.136,0.529,85.843,186060,5
0HCFZGK3c1TQorbyPHcj1l,0.651,0.483,F,-9.867,minor,0.183,0.754,5.12e-06,0.135,0.387,157.765,198171,4
2kdhiombBoiHjvSKG3EI0m,0.748,0.591,D,-6.234,minor,0.331,0.152,0.0,0.64,0.192,74.958,230400,4
67lvhLT01Fq3GEIrt5RpPn,0.598,0.664,D,-5.086,major,0.426,0.011,0.0,0.539,0.315,149.17,198591,4
5qyZ6LcHvBiIHLaoED8K4g,0.773,0.623,D,-5.267,major,0.196,0.00194,0.0,0.133,0.13,153.1,150527,4
1BYZxKSf0aTxp8ZFoeyM3d,0.566,0.366,G,-12.808,major,0.028,0.113,0.181,0.155,0.237,129.959,184154,4
4IfJuDOnqRfVVnzsDaqPeL,0.893,0.638,G♯/A♭,-7.959,major,0.32,0.0852,0.0,0.139,0.584,79.944,180000,4
1cHFHTOMDb3zHcDwumFSCw,0.571,0.525,F♯/G♭,-7.785,minor,0.343,0.161,0.0,0.164,0.306,119.205,141573,5
7eDkIDGKVe5B5RmTiEPiXJ,0.52,0.552,F♯/G♭,-7.178,minor,0.489,0.211,0.0,0.139,0.554,172.306,213749,4
2mL37yB3f3Lfy4iiXV02Qf,0.754,0.841,B,-3.19,major,0.135,0.113,0.0,0.466,0.541,128.019,267547,4
1170VohRSx6GwE6QDCHPPH,0.329,0.444,C♯/D♭,-9.973,major,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4
6Hfu9sc7jvv6coyy2LlzBF,0.587,0.561,C,-6.569,major,0.146,0.0466,0.0,0.109,0.351,80.009,243187,4
7CC6UbCs4iGsePSzFxYxNn,0.319,0.236,F,-9.644,major,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091,4
6LNoArVBBVZzUTUiAX2aKO,0.546,0.64,G♯/A♭,-5.582,major,0.37,0.0438,0.0,0.137,0.63,137.728,339250,4
0WSEq9Ko4kFPt8yo3ICd6T,0.798,0.545,C♯/D♭,-6.466,major,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653,4
6G2xXQRSZlEzYsUEb3uvuR,0.405,0.565,C♯/D♭,-9.266,minor,0.0372,0.38,0.0195,0.107,0.166,159.892,214149,3
6pgqZ7Iw4LfHlfgWWaRFSY,0.808,0.903,A,-2.179,major,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4
6d8HN8MqqbqrEUI2bvx0aG,0.458,0.571,E,-6.739,major,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000,4
46OaeacE8RjnE49MB5B2Lt,0.466,0.626,B,-8.126,major,0.0272,0.166,5.59e-05,0.103,0.318,83.01,158618,4
4gzsuuZypVbxs0Af1LSZyB,0.639,0.703,E,-6.33,minor,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301,4
5B56PUgWWZjjkx2Sbqd3el,0.864,0.909,C♯/D♭,-3.727,major,0.0613,0.519,2.75e-05,0.0598,0.876,107.998,135105,4
3jjsRKEsF42ccXf8kWR3nu,0.613,0.822,A,-4.087,major,0.026,0.0092,0.506,0.429,0.567,105.997,128199,4
2RsGjBGFCB2LygfIqEEpsz,0.792,0.256,C,-13.66,minor,0.0727,0.0195,0.948,0.095,0.108,107.998,230006,4
5Joh6MZQpsL4fwwC63t1zZ,0.723,0.478,G,-10.509,major,0.0638,0.781,0.000942,0.118,0.251,116.124,168942,4
2tznHmp70DxMyr2XhWLOW0,0.636,0.676,D,-3.442,major,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
5irzewJoHob42Nq3P9kOYh,0.825,0.366,C♯/D♭,-6.973,minor,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,117447,4
25r6MZ4Gtd76l43qnZI1DG,0.8,0.541,A♯/B♭,-5.05,minor,0.0375,0.0252,0.0,0.146,0.194,135.99,183514,4
0jNFDcGAXPs5ahngmD5R6n,0.403,0.405,E,-7.718,minor,0.0431,0.602,0.0,0.239,0.0524,100.626,156248,4
2OcbewDrWFNTYRqpSzJBCY,0.898,0.518,C♯/D♭,-6.991,major,0.21,0.0402,0.0,0.106,0.798,145.082,132398,4
0HNKMJ2EKCaT2EqcCBj1EH,0.752,0.531,C♯/D♭,-6.236,major,0.0568,0.0534,0.0,0.124,0.2,131.97,196011,4
24OeEKPQ8qqNZnPevRHxUT,0.815,0.816,F,-4.393,minor,0.0513,0.0501,0.000887,0.0761,0.774,96.033,187453,4
7iC56CDz8miPDKaH0OEIqS,0.656,0.672,A♯/B♭,-7.385,minor,0.0468,0.0636,1.45e-05,0.186,0.137,130.006,217609,4
2XK2iL9gSAlYIAbklTHxbk,0.674,0.644,C♯/D♭,-8.576,minor,0.11,0.327,1.75e-06,0.337,0.667,123.049,191248,4
4qS2KPWvsQzLvRa9oCHw41,0.782,0.528,C♯/D♭,-6.035,minor,0.0532,0.409,7.89e-05,0.0999,0.389,117.977,213637,4
3dVsUkabHea7AVFjm92gZ4,0.477,0.407,G♯/A♭,-7.148,major,0.0604,0.0625,0.0,0.14,0.109,123.082,226095,4
4wuMS7NGVbU7hdu94K5icd,0.686,0.69,F♯/G♭,-6.13,minor,0.24,0.122,0.0,0.137,0.528,178.157,151586,4
0sze9rycXZswg5emYTFklv,0.698,0.344,F♯/G♭,-6.718,major,0.0692,0.181,1.01e-06,0.127,0.351,67.238,288852,4
4yNoUQkYf1QF8iYlEzNynH,0.739,0.74,F,-5.86,minor,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4
0IX5OFffosy8wk16m1IFCa,0.56,0.707,C♯/D♭,-6.863,minor,0.07,0.264,0.000268,0.108,0.341,147.0,198058,4
1HpAxf0kdqZSAisutLE5CW,0.703,0.539,C♯/D♭,-6.747,minor,0.199,0.576,0.0,0.114,0.597,88.977,165749,4
1rjnHhnDtoboZAXJyJgzaz,0.897,0.684,C♯/D♭,-4.776,major,0.352,0.123,0.0,0.361,0.409,138.975,177408,4
3nfARfVxSqwFahp3yY53aD,0.52,0.725,G♯/A♭,-6.959,minor,0.23,0.145,0.0,0.114,0.322,72.807,155132,3
7AiN0hMC6PkB59VndNtNsJ,0.713,0.671,C♯/D♭,-6.515,minor,0.327,0.3,0.0,0.243,0.659,119.915,199845,4
59nbIJxGb1qkrzbtTomZkL,0.715,0.731,D,-6.469,major,0.27,0.0547,0.0,0.374,0.774,90.034,179992,4
5rW7qTn83sCKtqBoneJs63,0.815,0.849,E,-4.704,minor,0.114,0.0229,0.000176,0.026,0.685,106.035,133707,4
63oDfrgZRgZrTJE88GGC5I,0.74,0.49,G,-6.118,minor,0.287,0.488,0.0,0.0818,0.349,149.972,211406,4
2pSsHnjAgEPjHmet7ChlHQ,0.653,0.496,A♯/B♭,-7.262,minor,0.0868,0.625,0.274,0.151,0.102,86.013,195905,4
2iu60eTIm2py6MaoVMcBAR,0.622,0.501,C,-7.325,major,0.0816,0.783,3.77e-06,0.301,0.512,81.478,159033,4
4k3lPl8YTKuY8c1HelVnm3,0.501,0.815,C♯/D♭,-4.865,major,0.0436,0.0513,0.0,0.106,0.46,160.087,224213,4
6kUaRtXf19fu5IQWjmwsEJ,0.763,0.827,G,-3.927,major,0.244,0.0232,0.0,0.266,0.71,135.986,261603,4
5q37UhJgXRZwIIkdUGTZFb,0.652,0.571,F♯/G♭,-7.626,major,0.104,0.0894,0.0,0.0981,0.392,144.076,199710,4
78SCmQ8A7KQSMdkem2SwBP,0.767,0.678,C♯/D♭,-3.284,minor,0.0686,0.000615,0.0,0.0952,0.791,142.06,186809,4
08g7wxW8iELmpxO0ppcwnI,0.616,0.856,A,-6.098,major,0.0457,0.516,0.0652,0.245,0.75,157.109,108373,4
64EA2RKyciBwCuVczLH6Ct,0.608,0.792,A,-5.721,major,0.0355,0.000674,0.653,0.252,0.611,161.104,144536,4
18ddJHQ7CUzNBiy55L0Xjj,0.437,0.184,C♯/D♭,-17.667,major,0.0313,0.72,0.00253,0.113,0.247,80.088,136000,4
1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,A♯/B♭,-4.898,major,0.0377,0.65,0.0,0.13,0.503,75.995,160254,4
4cHKd6qPMR1TMx55KHlida,0.307,0.884,A,-3.825,major,0.0813,0.0678,0.00103,0.0849,0.314,159.579,195121,4
1yjY7rpaAQvKwpdUliHx0d,0.602,0.923,F,-3.763,major,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4
